,1,2,3,4,5
874,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
875,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
876,0.986422264,0.00339441,0.003394451,0.003394458,0.003394417
877,0.013921294,0.013921294,0.013921294,0.013921294,0.944314824
878,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
879,0.013921571,0.013921441,0.013921376,0.013921294,0.944314318
880,0.002766815,0.988932837,0.002766785,0.002766762,0.002766802
881,0.002166047,0.991335877,0.002166027,0.00216602,0.00216603
882,0.002532695,0.27338774,0.002532622,0.00253265,0.719014293
883,0.006675761,0.006675595,0.973297283,0.006675505,0.006675856
884,0.005458156,0.005458183,0.978167463,0.005457939,0.00545826
885,0.005458017,0.005457957,0.005458015,0.978167994,0.005458017
886,0.965630431,0.008592453,0.008592311,0.008592077,0.008592729
887,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
888,0.036660295,0.445008153,0.445009558,0.036660295,0.036661699
889,0.525357027,0.012052497,0.012053168,0.438484755,0.012052554
890,0.010626015,0.355846125,0.010626045,0.010626623,0.612275192
891,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
892,0.026031537,0.026031293,0.895874648,0.026030684,0.026031837
893,0.026031759,0.026030684,0.895876189,0.026030684,0.026030684
894,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
895,0.036662234,0.03666168,0.853351841,0.03666133,0.036662915
896,0.003672049,0.00367207,0.003672049,0.985311774,0.003672059
897,0.218447114,0.005811467,0.005811376,0.005811554,0.764118488
898,0.016476668,0.016476933,0.934090996,0.016477054,0.016478348
899,0.976754295,0.005811542,0.005811462,0.005811281,0.00581142
900,0.315977274,0.026030684,0.605928403,0.026032955,0.026030684
901,0.06196273,0.06196273,0.06196273,0.752149079,0.061962731
902,0.00784193,0.00784171,0.968632394,0.007841923,0.007842043
903,0.836416521,0.008592216,0.137806711,0.008592171,0.00859238
904,0.0078419,0.007841852,0.968632445,0.007842041,0.007841762
905,0.016478392,0.016476944,0.016476368,0.56704644,0.383521856
906,0.036660827,0.036661118,0.036660706,0.036660295,0.853357054
907,0.026031972,0.026030684,0.513768827,0.408136005,0.026032511
908,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
909,0.036661474,0.036662126,0.85335581,0.036660295,0.036660295
910,0.026031705,0.026031066,0.895872778,0.026032485,0.026031966
911,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
912,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
913,0.036660295,0.036660295,0.44501155,0.445003782,0.036664078
914,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
915,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
916,0.451686308,0.026031131,0.470218414,0.026032793,0.026031354
917,0.020180395,0.020180419,0.919279291,0.020179625,0.020180271
918,0.026030684,0.026030684,0.605928418,0.315979529,0.026030684
919,0.005458281,0.005458069,0.005458248,0.005458123,0.978167279
920,0.026030684,0.026030684,0.026030684,0.895877263,0.026030684
921,0.026030684,0.315979554,0.605928394,0.026030684,0.026030684
922,0.003527817,0.003527825,0.003527847,0.003527825,0.985888687
923,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
924,0.008592277,0.217695747,0.008592213,0.756527557,0.008592206
925,0.005811926,0.00581162,0.638343756,0.005811478,0.344221219
926,0.564002894,0.00545807,0.163113533,0.005458184,0.261967319
927,0.007841571,0.007842291,0.007841579,0.007841623,0.968632936
928,0.036660295,0.445008153,0.036660295,0.445009558,0.036661699
929,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
930,0.026030684,0.026030684,0.026030684,0.026030684,0.895877263
931,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
932,0.036660295,0.036660295,0.036660295,0.036660295,0.85335882
933,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
934,0.642112039,0.020179625,0.020180368,0.297348343,0.020179625
935,0.020180184,0.020179625,0.020179637,0.020179625,0.91928093
936,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
937,0.375562294,0.183771204,0.412823531,0.013921294,0.013921677
938,0.895876703,0.026030684,0.026030684,0.026031245,0.026030684
939,0.301900955,0.008592159,0.405836559,0.134315537,0.14935479
940,0.89587383,0.02603143,0.026031962,0.026030684,0.026032095
941,0.06196273,0.06196273,0.06196273,0.75214908,0.06196273
942,0.919280337,0.020179806,0.020179951,0.020180078,0.020179828
943,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
944,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
945,0.026030684,0.026030684,0.895876489,0.026031457,0.026030686
946,0.026031631,0.026032148,0.026031414,0.605928403,0.315976404
947,0.895869703,0.026032776,0.026031489,0.026030684,0.026035348
948,0.167681913,0.012053593,0.012054465,0.796155415,0.012054614
949,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
950,0.036661217,0.853356932,0.036661262,0.036660295,0.036660295
951,0.008592562,0.008592488,0.734491939,0.239730612,0.008592399
952,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
953,0.026030688,0.026030684,0.895877011,0.026030932,0.026030684
954,0.244884099,0.020181121,0.244954931,0.469799313,0.020180536
955,0.016476713,0.016477006,0.383522464,0.383523817,0.2
956,0.06196273,0.06196273,0.06196273,0.06196273,0.75214908
957,0.036660295,0.445008153,0.445009558,0.036660295,0.036661699
958,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
959,0.895873934,0.026031924,0.02603102,0.026031459,0.026031664
960,0.020180104,0.020179967,0.919280033,0.020179625,0.020180272
961,0.036663619,0.853346908,0.036664363,0.036660295,0.036664816
962,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
963,0.026030706,0.026030684,0.026034023,0.895873902,0.026030684
964,0.020180395,0.020180419,0.91927929,0.020179625,0.020180271
965,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
